timestamp,temperature,radiation,gas,humidity,pressure,energy_consumption,anomaly
2025-01-17 07:23:00,296.89,0.3531,0.02,55.33,102.83,38.94,0
2025-01-17 07:24:00,306.63,0.1856,0.01,52.86,104.92,35.47,0
2025-01-17 07:25:00,300.94,0.1983,0.01,47.86,105.45,44.56,0
2025-01-17 07:26:00,297.85,0.2613,0.01,55.57,105.79,37.09,0
2025-01-17 07:27:00,307.65,0.1902,0.01,46.05,106.06,36.35,0
2025-01-17 07:28:00,310.78,0.305,0.02,47.12,107.8,41.99,0
2025-01-17 07:29:00,309.11,0.3457,0.02,55.69,107.8,40.49,0
2025-01-17 07:30:00,296.31,0.1493,0.01,57.14,103.37,42.66,0
2025-01-17 07:31:00,294.07,0.2053,0.01,45.49,105.69,37.16,0
2025-01-17 07:32:00,295.38,0.1671,0.01,44.43,107.1,43.64,0
2025-01-17 07:33:00,307.27,0.3598,0.01,51.02,101.08,38.18,0
2025-01-17 07:34:00,310.61,0.1318,0.01,47.23,104.84,40.2,0
2025-01-17 07:35:00,303.69,0.4937,0.02,55.43,101.13,36.12,0
2025-01-17 07:36:00,312.3,0.3275,0.02,41.94,106.9,35.95,0
2025-01-17 07:37:00,295.16,0.4068,0.02,50.56,106.46,43.02,0
2025-01-17 07:38:00,290.35,0.3096,0.02,52.55,105.14,40.17,0
2025-01-17 07:39:00,292.15,0.3182,0.02,42.65,109.37,39.4,0
2025-01-17 07:40:00,290.12,0.2152,0.01,50.2,107.69,37.46,0
2025-01-17 07:41:00,304.47,0.4289,0.02,50.83,107.15,42.0,0
2025-01-17 07:42:00,299.04,0.2737,0.02,56.59,105.33,40.92,0
2025-01-17 07:43:00,310.17,0.4856,0.02,58.27,102.3,35.06,0
2025-01-17 07:44:00,295.21,0.4135,0.02,51.11,104.43,44.96,0
2025-01-17 07:45:00,311.39,0.3396,0.02,45.31,105.14,44.78,0
2025-01-17 07:46:00,292.0,0.4365,0.01,48.56,101.62,37.92,0
2025-01-17 07:47:00,311.16,0.2802,0.01,44.85,103.8,38.08,0
2025-01-17 07:48:00,294.38,0.4882,0.02,46.55,108.68,42.51,0
2025-01-17 07:49:00,298.34,0.2437,0.02,44.66,104.73,35.57,0
2025-01-17 07:50:00,292.78,0.4054,0.01,43.11,109.44,41.9,0
2025-01-17 07:51:00,311.9,0.1472,0.02,53.47,108.36,40.36,0
2025-01-17 07:52:00,314.34,0.2844,0.01,58.23,106.67,44.35,0
2025-01-17 07:53:00,298.66,0.487,0.01,55.25,101.42,36.27,0
2025-01-17 07:54:00,290.23,0.4972,0.02,48.32,104.85,44.33,0
2025-01-17 07:55:00,311.46,0.4756,0.02,45.76,109.94,43.15,0
2025-01-17 07:56:00,302.82,0.4541,0.01,44.62,103.88,41.8,0
2025-01-17 07:57:00,306.39,0.1013,0.02,40.94,103.8,36.96,0
2025-01-17 07:58:00,295.89,0.1078,0.02,55.59,103.05,38.08,0
2025-01-17 07:59:00,304.74,0.2054,0.02,59.26,109.53,43.7,0
2025-01-17 08:00:00,295.19,0.4706,0.02,54.08,104.76,42.27,0
2025-01-17 08:01:00,290.18,0.2321,0.02,49.39,106.13,38.77,0
2025-01-17 08:02:00,290.19,0.2344,0.02,45.87,102.6,38.79,0
2025-01-17 08:03:00,308.53,0.4487,0.02,59.3,102.96,35.02,0
2025-01-17 08:04:00,314.41,0.2095,0.02,49.24,100.82,40.94,0
2025-01-17 08:05:00,314.46,0.334,0.02,40.09,105.4,37.49,0
2025-01-17 08:06:00,290.32,0.3884,0.02,51.99,100.96,37.79,0
2025-01-17 08:07:00,290.31,0.1945,0.02,59.65,102.58,37.11,0
2025-01-17 08:08:00,311.39,0.4338,0.02,46.79,106.76,43.65,0
2025-01-17 08:09:00,304.9,0.4533,0.01,51.46,102.55,43.34,0
2025-01-17 08:10:00,305.99,0.3357,0.01,52.5,107.48,42.83,0
2025-01-17 08:11:00,313.7,0.1829,0.02,50.27,100.85,35.49,0
2025-01-17 08:12:00,307.28,0.461,0.02,40.27,103.15,41.37,0
2025-01-17 08:13:00,298.53,0.3449,0.02,46.77,102.03,43.2,0
2025-01-17 08:14:00,302.83,0.3059,0.02,41.63,103.39,45.0,0
2025-01-17 08:15:00,294.32,0.2502,0.02,44.36,101.69,38.08,0
2025-01-17 08:16:00,297.49,0.3122,0.01,55.64,105.25,43.23,0
2025-01-17 08:17:00,314.75,0.2501,0.02,58.52,102.5,44.15,0
2025-01-17 08:18:00,312.05,0.2746,0.01,51.6,108.12,39.68,0
2025-01-17 08:19:00,292.11,0.4526,0.01,41.34,101.88,36.49,0
2025-01-17 08:20:00,304.33,0.4642,0.02,51.28,102.76,44.68,0
2025-01-17 08:21:00,314.8,0.454,0.01,54.43,101.97,38.06,0
2025-01-17 08:22:00,298.81,0.2989,0.02,53.47,100.24,40.42,0
2025-01-17 08:23:00,307.42,0.1956,0.02,40.46,101.59,41.66,0
2025-01-17 08:24:00,307.1,0.4541,0.02,49.71,103.81,44.97,0
2025-01-17 08:25:00,314.21,0.2789,0.02,43.7,106.2,38.65,0
2025-01-17 08:26:00,300.11,0.2649,0.01,45.56,103.37,40.26,0
2025-01-17 08:27:00,295.01,0.134,0.02,41.05,105.08,36.88,0
2025-01-17 08:28:00,312.62,0.4785,0.01,53.63,103.3,35.94,0
2025-01-17 08:29:00,309.08,0.4851,0.01,46.34,101.35,41.74,0
2025-01-17 08:30:00,310.86,0.119,0.02,54.57,105.63,37.9,0
2025-01-17 08:31:00,295.4,0.1199,0.01,59.5,105.9,36.62,0
2025-01-17 08:32:00,306.7,0.3873,0.02,50.76,103.81,37.6,0
2025-01-17 08:33:00,299.61,0.4479,0.02,46.93,105.94,37.34,0
2025-01-17 08:34:00,297.55,0.1892,0.02,55.0,108.02,37.25,0
2025-01-17 08:35:00,292.53,0.4858,0.02,41.29,109.91,41.95,0
2025-01-17 08:36:00,292.49,0.3805,0.01,52.52,108.45,41.55,0
2025-01-17 08:37:00,293.02,0.2019,0.02,50.82,100.76,43.05,0
2025-01-17 08:38:00,290.93,0.3342,0.02,52.88,109.81,40.64,0
2025-01-17 08:39:00,302.47,0.2112,0.02,59.74,104.46,38.85,0
2025-01-17 08:40:00,306.87,0.2144,0.01,54.52,109.34,39.42,0
2025-01-17 08:41:00,299.81,0.1478,0.01,55.03,109.87,36.26,0
2025-01-17 08:42:00,314.45,0.41,0.02,56.86,106.42,42.5,0
2025-01-17 08:43:00,314.63,0.2929,0.02,50.7,106.42,42.5,0
2025-01-17 08:44:00,294.92,0.3652,0.01,46.38,101.7,40.62,0
2025-01-17 08:45:00,302.42,0.1289,0.01,41.95,105.34,35.25,0
2025-01-17 08:46:00,299.24,0.3773,0.01,44.84,106.27,43.18,0
2025-01-17 08:47:00,304.64,0.3083,0.01,52.28,102.0,37.18,0
2025-01-17 08:48:00,312.35,0.194,0.02,47.5,103.92,43.86,0
2025-01-17 08:49:00,314.34,0.2166,0.02,41.48,109.24,43.8,0
2025-01-17 08:50:00,297.98,0.4937,0.02,51.0,105.34,36.03,0
2025-01-17 08:51:00,290.68,0.4032,0.01,58.67,109.56,43.95,0
2025-01-17 08:52:00,291.96,0.4939,0.01,57.18,109.56,41.28,0
2025-01-17 08:53:00,297.12,0.4324,0.02,43.87,102.52,36.95,0
2025-01-17 08:54:00,311.33,0.3988,0.02,43.63,104.37,37.99,0
2025-01-17 08:55:00,295.06,0.4667,0.01,54.96,107.71,42.09,0
2025-01-17 08:56:00,305.75,0.3575,0.02,57.99,103.01,43.34,0
2025-01-17 08:57:00,293.93,0.1277,0.02,43.28,102.9,41.6,0
2025-01-17 08:58:00,314.69,0.3011,0.02,48.4,103.98,43.86,0
2025-01-17 08:59:00,297.71,0.2767,0.01,58.9,103.74,40.39,0
2025-01-17 09:00:00,304.84,0.3161,0.02,43.43,106.55,44.49,0
2025-01-17 09:01:00,303.62,0.1017,0.01,44.27,103.03,39.97,0
2025-01-17 09:02:00,314.26,0.3695,0.02,57.24,108.22,36.46,0
2025-01-17 09:03:00,300.84,0.1673,0.01,45.38,105.84,42.19,0
2025-01-17 09:04:00,305.48,0.3748,0.01,41.4,109.89,35.91,0
2025-01-17 09:05:00,292.13,0.1398,0.02,58.3,101.28,42.12,0
2025-01-17 09:06:00,296.39,0.1549,0.02,46.75,109.44,41.95,0
2025-01-17 09:07:00,296.13,0.4138,0.02,55.33,101.24,37.92,0
2025-01-17 09:08:00,291.98,0.2892,0.01,59.36,103.98,43.04,0
2025-01-17 09:09:00,308.25,0.127,0.02,48.95,102.91,36.94,0
2025-01-17 09:10:00,303.52,0.4351,0.01,58.11,101.58,35.88,0
2025-01-17 09:11:00,309.24,0.4892,0.02,53.0,100.56,44.81,0
2025-01-17 09:12:00,304.98,0.4739,0.01,50.75,100.17,35.29,0
2025-01-17 09:13:00,292.68,0.1421,0.02,49.96,102.52,37.4,0
2025-01-17 09:14:00,305.05,0.1672,0.02,50.1,104.97,44.72,0
2025-01-17 09:15:00,295.47,0.4113,0.02,52.78,107.66,40.85,0
2025-01-17 09:16:00,303.83,0.3652,0.01,47.95,103.02,41.08,0
2025-01-17 09:17:00,313.01,0.1174,0.01,45.71,101.62,37.1,0
2025-01-17 09:18:00,308.61,0.2545,0.01,40.8,102.93,43.33,0
2025-01-17 09:19:00,292.41,0.2978,0.02,43.3,107.57,43.78,0
2025-01-17 09:20:00,302.78,0.1616,0.01,40.7,106.89,35.23,0
2025-01-17 09:21:00,291.29,0.4301,0.01,44.21,106.32,36.65,0
2025-01-17 09:22:00,311.44,0.2267,0.02,50.6,105.06,39.3,0
2025-01-17 09:23:00,304.72,0.3884,0.01,41.82,103.82,42.39,0
2025-01-17 09:24:00,295.2,0.4603,0.01,47.85,101.74,42.39,0
2025-01-17 09:25:00,307.82,0.4382,0.01,59.78,109.23,36.29,0
2025-01-17 09:26:00,306.63,0.3857,0.02,41.03,100.46,42.25,0
2025-01-17 09:27:00,313.22,0.106,0.02,42.06,105.24,35.73,0
2025-01-17 09:28:00,293.81,0.165,0.02,42.88,100.6,36.09,0
2025-01-17 09:29:00,302.77,0.473,0.02,55.89,106.52,44.12,0
2025-01-17 09:30:00,312.42,0.3726,0.02,58.09,109.34,40.76,0
2025-01-17 09:31:00,310.34,0.4943,0.02,53.09,108.59,42.56,0
2025-01-17 09:32:00,311.29,0.415,0.02,57.29,109.54,40.98,0
2025-01-17 09:33:00,294.04,0.4403,0.02,47.6,100.69,38.14,0
2025-01-17 09:34:00,294.77,0.1763,0.02,47.75,102.02,37.89,0
2025-01-17 09:35:00,311.8,0.4901,0.02,57.05,103.91,37.53,0
2025-01-17 09:36:00,295.68,0.4119,0.01,50.4,102.64,40.4,0
2025-01-17 09:37:00,291.33,0.3606,0.02,41.6,100.26,37.99,0
2025-01-17 09:38:00,297.55,0.2109,0.02,54.83,104.46,37.19,0
2025-01-17 09:39:00,302.1,0.3695,0.02,58.69,103.17,36.94,0
2025-01-17 09:40:00,306.86,0.2517,0.01,45.98,109.45,36.97,0
2025-01-17 09:41:00,305.01,0.2358,0.02,56.5,104.29,39.62,0
2025-01-17 09:42:00,303.5,0.182,0.02,51.16,103.76,40.69,0
2025-01-17 09:43:00,312.11,0.2902,0.01,58.79,109.89,43.43,0
2025-01-17 09:44:00,304.17,0.2982,0.02,45.32,106.74,43.69,0
2025-01-17 09:45:00,291.96,0.2196,0.02,44.51,101.86,43.11,0
2025-01-17 09:46:00,303.8,0.4922,0.01,58.32,108.07,44.14,0
2025-01-17 09:47:00,291.16,0.427,0.01,52.61,104.36,44.46,0
2025-01-17 09:48:00,293.13,0.2541,0.01,54.44,108.61,36.66,0
2025-01-17 09:49:00,305.16,0.1874,0.01,52.01,102.05,39.25,0
2025-01-17 09:50:00,303.14,0.1392,0.02,51.19,107.37,39.35,0
2025-01-17 09:51:00,302.75,0.2291,0.01,42.47,106.61,35.49,0
2025-01-17 09:52:00,305.47,0.1436,0.01,50.15,103.1,37.9,0
2025-01-17 09:53:00,297.0,0.2921,0.01,59.76,107.39,41.68,0
2025-01-17 09:54:00,298.27,0.4745,0.02,47.45,100.32,40.74,0
2025-01-17 09:55:00,298.78,0.359,0.02,59.17,106.51,35.46,0
2025-01-17 09:56:00,293.81,0.3361,0.02,50.57,104.95,41.17,0
2025-01-17 09:57:00,310.85,0.4159,0.02,51.9,101.49,38.13,0
2025-01-17 09:58:00,292.62,0.1706,0.02,40.2,101.86,38.9,0
2025-01-17 09:59:00,302.59,0.3588,0.02,59.3,103.74,43.17,0
2025-01-17 10:00:00,298.76,0.2822,0.02,52.29,109.64,36.52,0
2025-01-17 10:01:00,314.38,0.1498,0.01,56.4,105.78,41.74,0
2025-01-17 10:02:00,302.77,0.3863,0.02,57.38,106.97,41.32,0
2025-01-17 10:03:00,314.83,0.2968,0.01,41.94,107.2,35.49,0
2025-01-17 10:04:00,308.4,0.1649,0.01,42.67,103.3,40.56,0
2025-01-17 10:05:00,309.16,0.3679,0.01,59.81,105.19,39.86,0
2025-01-17 10:06:00,296.98,0.1645,0.02,40.2,104.27,40.45,0
2025-01-17 10:07:00,291.02,0.1764,0.01,59.74,107.06,42.06,0
2025-01-17 10:08:00,310.54,0.4238,0.01,57.96,101.37,44.36,0
2025-01-17 10:09:00,290.86,0.3661,0.01,56.34,104.13,39.47,0
2025-01-17 10:10:00,300.49,0.2982,0.01,55.38,109.44,40.98,0
2025-01-17 10:11:00,297.59,0.1727,0.02,52.96,103.97,43.08,0
2025-01-17 10:12:00,313.5,0.1947,0.01,48.27,106.55,42.36,0
2025-01-17 10:13:00,295.77,0.1965,0.02,47.13,102.99,40.21,0
2025-01-17 10:14:00,310.86,0.3055,0.02,42.46,108.98,44.44,0
2025-01-17 10:15:00,312.6,0.1682,0.01,52.46,108.92,35.11,0
2025-01-17 10:16:00,309.99,0.3309,0.02,54.23,105.16,36.74,0
2025-01-17 10:17:00,291.65,0.2853,0.02,47.3,103.06,38.47,0
2025-01-17 10:18:00,313.02,0.1105,0.02,54.86,102.34,38.78,0
2025-01-17 10:19:00,303.25,0.4787,0.02,55.92,102.46,38.8,0
2025-01-17 10:20:00,293.41,0.3356,0.02,44.91,103.25,43.71,0
2025-01-17 10:21:00,290.11,0.3365,0.02,53.08,104.54,37.8,0
2025-01-17 10:22:00,301.63,0.2161,0.01,43.65,104.11,39.89,0
2025-01-17 10:23:00,307.2,0.3596,0.02,54.24,108.67,39.01,0
2025-01-17 10:24:00,299.26,0.4993,0.02,56.84,106.59,41.55,0
2025-01-17 10:25:00,304.5,0.4533,0.01,47.41,103.53,35.29,0
2025-01-17 10:26:00,296.89,0.4361,0.01,59.93,105.87,42.25,0
2025-01-17 10:27:00,312.66,0.2229,0.02,53.6,108.01,41.83,0
2025-01-17 10:28:00,314.16,0.201,0.02,52.11,108.99,36.61,0
2025-01-17 10:29:00,299.18,0.1871,0.02,40.27,101.45,39.12,0
2025-01-17 10:30:00,302.83,0.2874,0.02,58.09,107.96,40.35,0
2025-01-17 10:31:00,303.79,0.2087,0.02,52.75,104.49,39.67,0
2025-01-17 10:32:00,309.59,0.3752,0.01,42.44,108.83,39.63,0
2025-01-17 10:33:00,302.91,0.4035,0.02,46.44,106.81,43.13,0
2025-01-17 10:34:00,313.51,0.309,0.02,57.61,105.94,43.42,0
2025-01-17 10:35:00,308.46,0.2419,0.02,47.54,104.21,42.53,0
2025-01-17 10:36:00,306.92,0.2298,0.01,59.31,106.27,43.24,0
2025-01-17 10:37:00,290.33,0.1604,0.02,40.71,103.65,44.64,0
2025-01-17 10:38:00,302.24,0.1553,0.02,55.08,106.67,40.81,0
2025-01-17 10:39:00,302.13,0.3421,0.01,52.9,100.89,39.93,0
2025-01-17 10:40:00,298.76,0.3522,0.01,59.23,103.97,41.47,0
2025-01-17 10:41:00,294.14,0.4054,0.02,49.93,104.09,43.41,0
2025-01-17 10:42:00,290.24,0.3989,0.02,42.46,108.5,43.25,0
2025-01-17 10:43:00,309.0,0.2355,0.02,46.88,101.06,37.5,0
2025-01-17 10:44:00,294.97,0.157,0.01,46.83,105.02,35.12,0
2025-01-17 10:45:00,299.09,0.1494,0.02,54.53,107.99,40.49,0
2025-01-17 10:46:00,306.99,0.1289,0.01,53.78,105.81,38.52,0
2025-01-17 10:47:00,312.22,0.3864,0.01,44.35,105.34,42.86,0
2025-01-17 10:48:00,305.99,0.3537,0.02,44.54,100.05,37.21,0
2025-01-17 10:49:00,297.11,0.287,0.01,52.41,103.98,39.96,0
2025-01-17 10:50:00,307.05,0.1105,0.02,52.38,100.73,41.94,0
2025-01-17 10:51:00,308.23,0.4393,0.02,47.87,109.02,39.26,0
2025-01-17 10:52:00,306.45,0.4743,0.02,44.07,108.96,37.03,0
2025-01-17 10:53:00,307.46,0.2211,0.02,53.48,101.71,42.6,0
2025-01-17 10:54:00,295.78,0.2195,0.02,47.58,106.09,41.81,0
2025-01-17 10:55:00,311.74,0.2782,0.02,43.06,109.37,38.12,0
2025-01-17 10:56:00,299.25,0.3165,0.01,52.33,101.46,39.87,0
2025-01-17 10:57:00,304.35,0.3282,0.02,59.09,105.94,41.75,0
2025-01-17 10:58:00,312.07,0.2083,0.02,42.44,103.64,36.79,0
2025-01-17 10:59:00,307.84,0.4724,0.01,45.86,101.16,38.64,0
2025-01-17 11:00:00,294.79,0.2292,0.02,47.79,100.92,36.77,0
2025-01-17 11:01:00,301.86,0.3535,0.01,54.77,103.58,38.13,0
2025-01-17 11:02:00,303.57,0.1338,0.02,46.97,106.78,36.81,0
2025-01-17 11:03:00,303.8,0.2282,0.02,47.8,108.26,35.93,0
2025-01-17 11:04:00,291.97,0.4169,0.02,47.88,109.23,37.39,0
2025-01-17 11:05:00,314.01,0.3714,0.02,56.95,101.22,36.3,0
2025-01-17 11:06:00,300.98,0.1252,0.02,47.3,101.41,43.27,0
2025-01-17 11:07:00,308.59,0.3745,0.01,52.75,101.43,43.46,0
2025-01-17 11:08:00,294.41,0.2803,0.01,56.89,105.58,43.77,0
2025-01-17 11:09:00,292.41,0.1582,0.01,45.87,108.28,40.23,0
2025-01-17 11:10:00,293.18,0.4914,0.01,44.78,106.64,40.34,0
2025-01-17 11:11:00,290.69,0.4915,0.01,59.13,103.09,41.45,0
2025-01-17 11:12:00,290.16,0.3579,0.02,59.14,102.4,37.71,0
2025-01-17 11:13:00,291.65,0.407,0.02,50.4,103.33,42.02,0
2025-01-17 11:14:00,296.78,0.1366,0.02,53.15,103.88,42.14,0
2025-01-17 11:15:00,309.74,0.3797,0.02,57.81,107.07,40.56,0
2025-01-17 11:16:00,297.07,0.4218,0.02,58.77,108.59,37.69,0
2025-01-17 11:17:00,310.12,0.3194,0.02,44.41,104.21,37.64,0
2025-01-17 11:18:00,290.18,0.4729,0.02,43.05,103.8,39.83,0
2025-01-17 11:19:00,303.05,0.1813,0.02,53.91,105.57,36.01,0
2025-01-17 11:20:00,313.35,0.3915,0.01,52.23,108.85,44.71,0
2025-01-17 11:21:00,304.86,0.4075,0.01,58.06,105.82,36.36,0
2025-01-17 11:22:00,296.18,0.2387,0.01,55.55,104.26,40.42,0
2025-01-17 11:23:00,295.73,0.201,0.01,47.43,107.87,41.25,0
2025-01-17 11:24:00,294.76,0.4578,0.02,59.49,105.0,42.99,0
2025-01-17 11:25:00,311.27,0.2441,0.01,54.67,101.87,36.92,0
2025-01-17 11:26:00,308.62,0.4695,0.02,58.22,105.2,42.13,0
2025-01-17 11:27:00,294.93,0.2573,0.01,54.21,105.56,36.0,0
2025-01-17 11:28:00,305.64,0.4803,0.02,58.98,103.85,42.03,0
2025-01-17 11:29:00,296.99,0.1592,0.02,46.1,100.84,36.03,0
2025-01-17 11:30:00,297.99,0.2493,0.02,40.59,109.45,36.25,0
2025-01-17 11:31:00,310.69,0.1029,0.02,59.51,105.29,40.93,0
2025-01-17 11:32:00,311.23,0.1566,0.01,49.75,105.05,39.66,0
2025-01-17 11:33:00,302.27,0.385,0.02,41.14,101.61,41.21,0
2025-01-17 11:34:00,290.35,0.2161,0.01,49.62,106.29,40.36,0
2025-01-17 11:35:00,297.69,0.2244,0.01,40.7,100.74,40.85,0
2025-01-17 11:36:00,293.49,0.1943,0.02,40.18,104.35,36.98,0
2025-01-17 11:37:00,306.37,0.2044,0.01,52.2,102.91,40.49,0
2025-01-17 11:38:00,308.51,0.1602,0.02,52.78,100.95,39.7,0
2025-01-17 11:39:00,305.79,0.1809,0.01,59.31,106.43,41.54,0
2025-01-17 11:40:00,311.7,0.3625,0.01,58.18,102.69,35.47,0
2025-01-17 11:41:00,306.03,0.2731,0.02,55.22,106.87,35.52,0
2025-01-17 11:42:00,298.85,0.3726,0.01,51.03,107.9,36.53,0
2025-01-17 11:43:00,312.32,0.3814,0.02,43.21,108.9,39.32,0
2025-01-17 11:44:00,296.29,0.4178,0.01,55.83,101.43,35.43,0
2025-01-17 11:45:00,307.32,0.2453,0.02,56.67,101.9,37.07,0
2025-01-17 11:46:00,301.31,0.1107,0.02,52.35,100.25,37.5,0
2025-01-17 11:47:00,300.0,0.3062,0.01,46.09,108.89,35.09,0
2025-01-17 11:48:00,313.65,0.2593,0.01,56.92,101.42,35.49,0
2025-01-17 11:49:00,314.78,0.4071,0.02,53.3,104.56,40.83,0
2025-01-17 11:50:00,304.25,0.1155,0.02,50.04,101.58,40.62,0
2025-01-17 11:51:00,311.32,0.471,0.01,43.25,105.4,42.43,0
2025-01-17 11:52:00,293.12,0.2701,0.02,53.67,103.2,41.87,0
2025-01-17 11:53:00,300.7,0.3415,0.02,59.57,105.52,43.35,0
2025-01-17 11:54:00,292.07,0.4676,0.01,40.72,107.27,35.32,0
2025-01-17 11:55:00,310.95,0.4372,0.01,47.24,105.77,41.99,0
2025-01-17 11:56:00,297.14,0.2161,0.02,56.86,102.43,37.19,0
2025-01-17 11:57:00,303.59,0.3836,0.01,44.16,109.8,40.23,0
2025-01-17 11:58:00,313.29,0.1099,0.02,53.01,103.95,42.12,0
2025-01-17 11:59:00,303.92,0.3554,0.01,49.59,103.38,44.16,0
2025-01-17 12:00:00,294.95,0.331,0.02,46.55,104.3,38.72,0
2025-01-17 12:01:00,311.17,0.4712,0.02,43.64,100.07,37.37,0
2025-01-17 12:02:00,303.62,0.1965,0.02,42.86,103.0,43.2,0
2025-01-17 12:03:00,306.69,0.3043,0.01,58.13,105.56,44.87,0
2025-01-17 12:04:00,308.96,0.4497,0.02,51.94,105.69,41.18,0
2025-01-17 12:05:00,301.8,0.3148,0.02,53.14,102.18,42.1,0
2025-01-17 12:06:00,296.95,0.1496,0.02,56.17,103.71,40.34,0
2025-01-17 12:07:00,314.26,0.2558,0.01,44.1,109.48,38.58,0
2025-01-17 12:08:00,308.05,0.3026,0.02,42.76,101.89,37.81,0
2025-01-17 12:09:00,294.97,0.3637,0.02,54.17,102.51,35.77,0
2025-01-17 12:10:00,311.48,0.3723,0.02,45.31,105.74,39.25,0
2025-01-17 12:11:00,304.52,0.1702,0.02,41.2,107.48,40.93,0
2025-01-17 12:12:00,294.73,0.1187,0.02,43.12,100.52,39.02,0
2025-01-17 12:13:00,297.75,0.3403,0.02,54.25,103.78,44.03,0
2025-01-17 12:14:00,309.67,0.3415,0.01,58.02,107.08,42.91,0
2025-01-17 12:15:00,310.72,0.2559,0.02,46.12,100.94,42.7,0
2025-01-17 12:16:00,291.97,0.1449,0.02,47.65,109.9,41.98,0
2025-01-17 12:17:00,306.71,0.4663,0.02,44.85,106.44,37.08,0
2025-01-17 12:18:00,312.72,0.3023,0.02,52.34,104.41,41.16,0
2025-01-17 12:19:00,296.47,0.4411,0.02,54.5,104.11,43.58,0
2025-01-17 12:20:00,311.65,0.3276,0.01,51.21,104.44,40.63,0
2025-01-17 12:21:00,301.92,0.4013,0.02,42.92,106.42,36.93,0
2025-01-17 12:22:00,295.23,0.1292,0.02,50.2,105.86,37.11,0
2025-01-17 12:23:00,309.14,0.1863,0.02,48.3,101.4,42.1,0
2025-01-17 12:24:00,293.11,0.2047,0.01,48.81,107.67,38.8,0
2025-01-17 12:25:00,297.87,0.3163,0.02,58.53,102.05,39.19,0
2025-01-17 12:26:00,294.15,0.1804,0.01,49.41,108.4,44.74,0
2025-01-17 12:27:00,313.55,0.3354,0.02,50.36,105.98,39.11,0
2025-01-17 12:28:00,291.1,0.4002,0.02,57.83,100.9,37.27,0
2025-01-17 12:29:00,311.06,0.4968,0.02,57.09,109.77,37.0,0
2025-01-17 12:30:00,305.67,0.3987,0.02,49.93,100.9,38.93,0
2025-01-17 12:31:00,314.1,0.2347,0.01,58.1,100.91,37.09,0
2025-01-17 12:32:00,314.52,0.371,0.01,53.16,107.51,37.62,0
2025-01-17 12:33:00,305.4,0.3986,0.01,54.29,108.5,40.34,0
2025-01-17 12:34:00,312.58,0.2459,0.02,52.54,106.52,44.14,0
2025-01-17 12:35:00,310.61,0.4703,0.02,49.62,106.31,35.45,0
2025-01-17 12:36:00,293.9,0.3617,0.02,55.35,102.26,39.89,0
2025-01-17 12:37:00,306.28,0.3334,0.02,45.81,100.27,39.11,0
2025-01-17 12:38:00,290.28,0.207,0.02,40.02,102.98,39.6,0
2025-01-17 12:39:00,307.02,0.2825,0.02,48.99,107.36,37.11,0
2025-01-17 12:40:00,294.44,0.1361,0.02,43.31,101.05,41.43,0
2025-01-17 12:41:00,294.59,0.2974,0.02,48.38,101.66,39.68,0
2025-01-17 12:42:00,314.22,0.4205,0.01,42.74,101.73,35.83,0
2025-01-17 12:43:00,306.57,0.1192,0.02,49.84,104.85,36.65,0
2025-01-17 12:44:00,295.1,0.213,0.02,48.73,106.7,37.49,0
2025-01-17 12:45:00,299.63,0.1278,0.02,53.16,100.01,40.99,0
2025-01-17 12:46:00,293.2,0.431,0.02,43.62,100.03,42.87,0
2025-01-17 12:47:00,309.53,0.1263,0.02,56.51,102.45,36.94,0
2025-01-17 12:48:00,299.52,0.1879,0.02,57.2,105.29,38.0,0
2025-01-17 12:49:00,290.36,0.2428,0.02,58.51,108.29,36.68,0
2025-01-17 12:50:00,300.63,0.398,0.01,52.1,104.12,36.91,0
2025-01-17 12:51:00,296.34,0.1158,0.02,58.46,105.5,43.18,0
2025-01-17 12:52:00,299.3,0.1629,0.02,57.47,107.66,41.57,0
2025-01-17 12:53:00,301.27,0.4031,0.01,40.1,103.6,41.42,0
2025-01-17 12:54:00,314.94,0.1331,0.02,56.42,108.58,41.31,0
2025-01-17 12:55:00,309.52,0.2183,0.02,41.94,109.89,40.24,0
2025-01-17 12:56:00,314.05,0.1293,0.02,43.72,105.5,44.44,0
2025-01-17 12:57:00,308.88,0.332,0.01,59.52,105.72,43.96,0
2025-01-17 12:58:00,307.93,0.2542,0.02,57.87,106.83,35.79,0
2025-01-17 12:59:00,311.05,0.2094,0.02,42.48,103.12,38.3,0
2025-01-17 13:00:00,312.61,0.3368,0.01,53.71,105.49,35.58,0
2025-01-17 13:01:00,298.74,0.4762,0.02,55.42,107.96,36.51,0
2025-01-17 13:02:00,301.58,0.4731,0.02,55.31,102.72,42.97,0
2025-01-17 13:03:00,314.66,0.1274,0.02,49.65,100.91,38.46,0
2025-01-17 13:04:00,291.98,0.3529,0.02,58.78,108.46,44.87,0
2025-01-17 13:05:00,313.25,0.4084,0.02,56.47,102.28,41.45,0
2025-01-17 13:06:00,298.23,0.3042,0.02,41.22,101.43,42.7,0
2025-01-17 13:07:00,301.6,0.2247,0.02,40.99,109.14,41.74,0
2025-01-17 13:08:00,300.76,0.1626,0.01,55.44,103.25,42.3,0
2025-01-17 13:09:00,291.96,0.2365,0.02,55.29,103.39,37.49,0
2025-01-17 13:10:00,297.44,0.3597,0.01,56.64,107.01,40.01,0
2025-01-17 13:11:00,306.48,0.3018,0.02,42.6,104.33,36.03,0
